PassengerId,Survived,Pclass,Fare_per_person_log_rs,FamilySize_rs,TicketGroupSize_rs,Title_agrupado_Miss,Title_agrupado_Mr,Title_agrupado_Mrs,Title_agrupado_Nobleza,Title_agrupado_Oficial_Profesional,Sex_Pclass_female_2,Sex_Pclass_female_3,Sex_Pclass_male_1,Sex_Pclass_male_2,Sex_Pclass_male_3,AgeGroup_Adulto (36-60),AgeGroup_Adulto joven (18-35),AgeGroup_Mayor (60+),AgeGroup_Niño (0-12),Embarked_clean_Q,Embarked_clean_S,Deck_combinado_B,Deck_combinado_C,Deck_combinado_D,Deck_combinado_Desconocida,Deck_combinado_E,Deck_combinado_F,Deck_combinado_G,Deck_combinado_T
568,0,3,-0.4268960950395102,4.0,3.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
569,0,3,-0.16983723958168734,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
570,1,3,-0.10068365069373389,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
571,1,2,0.14630800544128583,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
572,1,1,1.5803996410584262,2.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
573,1,1,0.9660451140459381,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
574,1,3,-0.11186699346031488,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
575,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
576,0,3,-0.16745249110447907,0.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
577,1,2,0.3321364670134198,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
578,1,1,1.0184593169702427,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
579,0,3,0.4257437149515178,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
580,1,3,-0.09315982930482611,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
581,1,2,1.0830915518552158,2.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
582,1,1,1.0109512437198152,2.0,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
583,0,2,0.3321364670134198,0.0,1.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
584,0,1,1.3500857796959762,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
585,0,3,-0.013280078262625216,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
586,1,1,0.9716336864076672,2.0,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
587,0,2,0.45828102573163954,0.0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
588,1,1,1.9810450672253033,2.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
589,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
590,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
591,0,3,-0.1818753807098956,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
592,1,1,1.327027488628233,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
593,0,3,-0.16745249110447907,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
594,0,3,-0.11186699346031488,2.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
595,0,2,0.9525835631200263,1.0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
596,0,3,-0.08002080082508924,2.0,2.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
597,1,2,0.1865132611085638,0.0,2.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
598,0,3,-2.160930636783589,0.0,3.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
599,0,3,-0.1703195067167102,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
600,1,1,1.0351039700954214,1.0,1.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
601,1,2,0.36528656726647213,3.0,1.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
602,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
603,0,1,1.4009504536107311,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
604,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
605,1,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
606,0,3,0.4902087653408155,1.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
607,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
608,1,1,1.0982067690248822,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
609,1,2,0.3884373377202384,3.0,2.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
610,1,1,1.574530504175411,0.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
611,0,3,-0.5560247001453711,6.0,6.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
612,0,3,-0.190636008432006,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
613,1,3,-0.11186699346031488,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
614,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
615,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
616,1,2,1.1563593359637436,3.0,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
617,0,3,-0.1731952499393937,2.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
618,0,3,-0.08002080082508924,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
619,1,2,0.6924071208444856,3.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
620,0,2,0.14630800544128583,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
621,0,3,-0.1700783423740472,1.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
622,1,1,1.599555242674187,1.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
623,1,3,-0.0989088808702451,2.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
624,0,3,-0.10068365069373389,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
625,0,3,-0.08002080082508924,0.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
626,0,1,1.1512924338449158,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
627,0,2,0.28722544361238456,0.0,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
628,1,1,0.9520971021581797,0.0,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
629,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
630,0,3,-0.1136717072326195,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
631,1,1,1.0830915518552158,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
632,0,3,-0.1901432599626212,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
633,1,1,1.0982067690248822,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
634,0,1,-2.160930636783589,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
635,0,3,-0.5250686847541721,5.0,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
636,1,2,0.3321364670134198,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
637,0,3,-0.09315982930482611,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
638,0,2,-0.009639684859236207,2.0,2.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
639,0,3,-0.24316671323426484,5.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
640,0,3,-0.08002080082508924,1.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
641,0,3,-0.10068365069373389,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
642,1,1,1.2151219920385972,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
643,0,3,-0.5250686847541721,5.0,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
644,1,3,-0.0778491161706863,0.0,6.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
645,1,3,-0.4979448632765724,3.0,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
646,1,1,0.9376450761706607,1.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
647,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
648,1,1,1.2373816159730344,0.0,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
649,0,3,-0.13371030000212406,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
650,1,3,-0.13371030000212406,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
651,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
652,1,2,0.22507702041297695,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
653,0,3,-0.04083427935412551,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
654,1,3,-0.10335474773535826,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
655,0,3,-0.22651427940239865,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
656,0,2,0.44040009595554735,2.0,4.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
657,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
658,0,3,-0.11186699346031488,2.0,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
659,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
660,0,1,1.2940941423554715,2.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
661,1,1,1.8227234826052017,2.0,1.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
662,0,3,-0.1703195067167102,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
663,0,1,0.9380395528119451,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
664,0,3,-0.1397178653112396,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
665,1,3,-0.09315982930482611,1.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
666,0,2,0.44040009595554735,2.0,4.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
667,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
668,0,3,-0.10917175363165299,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
669,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
670,1,1,0.9525835631200263,1.0,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
671,1,2,0.6924071208444856,2.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
672,0,1,1.5897283773542763,1.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
673,0,2,0.14630800544128583,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
674,1,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
675,0,2,-2.160930636783589,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
676,0,3,-0.10917175363165299,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
677,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
678,1,3,0.09062168666697913,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
679,0,3,-0.10469670538106424,7.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
680,1,1,2.7005802926840414,1.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
681,0,3,-0.07093101738360587,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
682,1,1,0.9376450761706607,0.0,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
683,0,3,0.03529729095781514,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
684,0,3,-0.10469670538106424,7.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
685,0,2,0.6924071208444856,2.0,1.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
686,0,2,0.3884373377202384,3.0,2.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
687,0,3,-0.24316671323426484,5.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
688,0,3,0.11887087756681512,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
689,0,3,-0.106935159703483,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
690,1,1,1.8718551358511235,1.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
691,1,1,1.0362382679132747,1.0,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
692,1,3,0.3598438896278305,1.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
693,1,3,-0.0778491161706863,0.0,6.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
694,0,3,-0.1703195067167102,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
695,0,1,0.9716336864076672,0.0,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
696,0,2,0.36528656726647213,0.0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
697,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
698,1,3,-0.1136717072326195,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
699,0,1,1.0109512437198152,2.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
700,0,3,-0.12272551438113141,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
701,1,1,1.6729562630679093,1.0,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
702,1,1,0.9625894872603052,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
703,0,3,-0.1700783423740472,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
704,0,3,-0.11276351606444411,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
705,0,3,-0.10068365069373389,1.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
706,0,2,0.3321364670134198,0.0,1.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
707,1,2,0.36528656726647213,0.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
708,1,1,0.9625894872603052,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
709,1,1,1.2972371673629717,0.0,3.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
710,1,3,-0.12568979645473227,2.0,1.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
711,1,1,1.5441613036216868,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
712,0,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
713,1,1,0.9525835631200263,1.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
714,0,3,0.05886501377315571,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
715,0,2,-0.2574901993651713,0.0,1.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
716,0,3,-0.12272551438113141,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
717,1,1,1.6729562630679093,0.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
718,1,2,0.14630800544128583,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
719,0,3,0.48735042452432814,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
720,0,3,-0.10917175363165299,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
721,1,2,0.1865132611085638,1.0,2.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
722,0,3,-0.1901432599626212,1.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
723,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
724,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
725,1,1,0.9716336864076672,1.0,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
726,0,3,-0.018155861572313647,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
727,1,2,0.14630800544128583,3.0,1.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
728,1,3,-0.11321750250967484,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
729,0,2,0.9525835631200263,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
730,0,3,-0.09315982930482611,1.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
731,1,1,1.8718551358511235,0.0,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
732,0,3,0.05076073705386173,0.0,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
733,0,2,-2.160930636783589,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
734,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
735,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
736,0,3,-0.08002080082508924,0.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
737,0,3,-0.02490142097749254,4.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
738,1,1,2.7005802926840414,0.0,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
739,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
740,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
741,1,1,1.0830915518552158,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
742,0,1,1.333867683190431,1.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
743,1,1,2.4531000955807305,4.0,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
744,0,3,0.5210926156266832,1.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
745,1,3,-0.09315982930482611,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
746,0,1,1.2373816159730344,2.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
747,0,3,0.11498974776172559,2.0,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
748,1,2,0.3321364670134198,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
749,0,1,1.6091342700321056,1.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
750,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
751,1,2,0.841316176737371,2.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
752,1,3,-0.2911465142873717,1.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
753,0,3,0.06036870239034407,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
754,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
755,1,2,1.1563593359637436,3.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
756,1,2,-0.16745249110447907,2.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
757,0,3,-0.106935159703483,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
758,0,2,0.22507702041297695,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
