ID,LIMIT_BAL,PAY_0
24237,20000.0,2
24238,80000.0,-1
24239,50000.0,0
24240,50000.0,1
24241,360000.0,0
24242,90000.0,0
24243,200000.0,-2
24244,410000.0,-2
24245,330000.0,0
24246,100000.0,0
24247,200000.0,-1
24248,110000.0,0
24249,90000.0,1
24250,320000.0,0
24251,70000.0,-1
24252,220000.0,0
24253,180000.0,2
24254,180000.0,0
24255,240000.0,0
24256,140000.0,0
24257,280000.0,2
24258,30000.0,1
24259,20000.0,-1
24260,80000.0,0
24261,230000.0,0
24262,200000.0,0
24263,520000.0,0
24264,400000.0,0
24265,30000.0,-2
24266,370000.0,0
24267,150000.0,-2
24268,80000.0,1
24269,430000.0,0
24270,20000.0,0
24271,50000.0,0
24272,60000.0,2
24273,360000.0,-2
24274,280000.0,-2
24275,360000.0,0
24276,420000.0,0
24277,320000.0,-2
24278,90000.0,0
24279,360000.0,-1
24280,70000.0,0
24281,50000.0,0
24282,200000.0,0
24283,250000.0,-2
24284,150000.0,-1
24285,350000.0,-1
24286,30000.0,0
24287,200000.0,2
24288,200000.0,0
24289,150000.0,0
24290,190000.0,0
24291,340000.0,0
24292,360000.0,1
24293,280000.0,-1
24294,30000.0,0
24295,300000.0,-2
24296,220000.0,2
24297,80000.0,0
24298,30000.0,2
24299,40000.0,0
24300,200000.0,0
24301,200000.0,0
24302,110000.0,-1
24303,100000.0,2
24304,20000.0,2
24305,120000.0,0
24306,280000.0,0
24307,280000.0,0
24308,300000.0,1
24309,420000.0,-2
24310,80000.0,-1
24311,360000.0,-1
24312,260000.0,0
24313,260000.0,-1
24314,110000.0,0
24315,400000.0,0
24316,20000.0,1
24317,170000.0,0
24318,70000.0,0
24319,210000.0,-1
24320,10000.0,0
24321,780000.0,0
24322,420000.0,0
24323,280000.0,0
24324,50000.0,-1
24325,50000.0,1
24326,60000.0,0
24327,20000.0,0
24328,170000.0,2
24329,330000.0,-2
24330,30000.0,1
24331,350000.0,2
24332,290000.0,0
24333,50000.0,2
24334,20000.0,1
24335,30000.0,0
24336,50000.0,0
24337,70000.0,0
24338,310000.0,1
24339,220000.0,0
24340,360000.0,-1
24341,140000.0,-1
24342,200000.0,2
24343,20000.0,0
24344,290000.0,0
24345,300000.0,0
24346,200000.0,3
24347,150000.0,0
24348,240000.0,0
24349,450000.0,0
24350,20000.0,0
24351,50000.0,4
24352,190000.0,0
24353,390000.0,0
24354,90000.0,-1
24355,120000.0,0
24356,210000.0,-1
24357,500000.0,0
24358,320000.0,-1
24359,210000.0,-1
24360,90000.0,2
24361,100000.0,1
24362,360000.0,1
24363,40000.0,0
24364,80000.0,1
24365,300000.0,1
24366,130000.0,-1
24367,480000.0,1
24368,320000.0,0
24369,330000.0,-2
24370,70000.0,0
24371,240000.0,0
24372,210000.0,0
24373,50000.0,-1
24374,50000.0,-1
24375,30000.0,0
24376,310000.0,-1
24377,230000.0,2
24378,170000.0,0
24379,180000.0,1
24380,330000.0,-2
24381,170000.0,0
24382,160000.0,2
24383,50000.0,0
24384,60000.0,0
24385,500000.0,-1
24386,230000.0,1
24387,180000.0,1
24388,320000.0,-1
24389,490000.0,0
24390,210000.0,0
24391,50000.0,0
24392,160000.0,0
24393,80000.0,0
24394,220000.0,-1
24395,20000.0,-1
24396,200000.0,2
24397,300000.0,1
24398,20000.0,3
24399,180000.0,1
24400,200000.0,-2
24401,140000.0,2
24402,150000.0,-1
24403,160000.0,0
24404,160000.0,0
24405,200000.0,-2
24406,20000.0,1
24407,260000.0,1
24408,260000.0,-1
24409,620000.0,0
24410,50000.0,0
24411,20000.0,-1
24412,190000.0,0
24413,30000.0,1
24414,160000.0,-1
24415,360000.0,-1
24416,20000.0,0
24417,150000.0,0
24418,400000.0,-1
24419,80000.0,1
24420,260000.0,-2
24421,500000.0,-1
24422,240000.0,0
24423,50000.0,2
24424,10000.0,2
24425,50000.0,1
24426,150000.0,0
24427,150000.0,-2
24428,130000.0,0
24429,120000.0,1
24430,50000.0,0
24431,160000.0,1
24432,70000.0,0
24433,380000.0,0
24434,280000.0,-2
24435,50000.0,0
24436,30000.0,0
24437,260000.0,-2
24438,210000.0,0
24439,320000.0,-1
24440,480000.0,0
24441,80000.0,1
24442,100000.0,0
24443,70000.0,0
24444,300000.0,-1
24445,150000.0,0
24446,140000.0,0
24447,360000.0,-1
24448,500000.0,-1
24449,320000.0,2
24450,190000.0,-1
24451,50000.0,0
24452,50000.0,0
24453,290000.0,0
24454,110000.0,0
24455,210000.0,0
24456,20000.0,1
24457,90000.0,0
24458,120000.0,-1
24459,20000.0,3
24460,270000.0,0
24461,190000.0,0
24462,200000.0,-2
24463,340000.0,0
24464,310000.0,-1
24465,180000.0,-1
24466,80000.0,0
24467,510000.0,1
24468,200000.0,0
24469,100000.0,0
24470,150000.0,0
24471,400000.0,0
24472,130000.0,1
24473,420000.0,-1
24474,340000.0,-1
24475,200000.0,-1
24476,420000.0,0
24477,50000.0,-1
24478,280000.0,0
24479,280000.0,2
24480,60000.0,0
24481,360000.0,-1
24482,220000.0,1
24483,20000.0,0
24484,160000.0,1
24485,20000.0,-1
24486,180000.0,-2
24487,500000.0,0
24488,20000.0,0
24489,20000.0,-2
24490,250000.0,-1
24491,320000.0,0
24492,470000.0,-1
24493,180000.0,0
24494,170000.0,1
24495,20000.0,0
24496,280000.0,0
24497,290000.0,0
24498,60000.0,-1
24499,130000.0,-1
24500,100000.0,7
24501,60000.0,1
24502,100000.0,-1
24503,50000.0,1
24504,550000.0,-2
24505,100000.0,1
24506,280000.0,-1
24507,30000.0,-1
24508,230000.0,-2
24509,80000.0,-1
24510,80000.0,0
24511,50000.0,0
24512,50000.0,-1
24513,280000.0,-2
24514,290000.0,0
24515,50000.0,0
24516,140000.0,-2
24517,80000.0,-1
24518,280000.0,0
24519,20000.0,0
24520,470000.0,-1
24521,350000.0,0
24522,170000.0,0
24523,200000.0,-1
24524,360000.0,1
24525,140000.0,0
24526,240000.0,0
24527,500000.0,0
24528,190000.0,2
24529,200000.0,0
24530,210000.0,-1
24531,30000.0,-1
24532,50000.0,0
24533,360000.0,-1
24534,280000.0,0
24535,360000.0,-2
24536,50000.0,0
24537,270000.0,0
24538,20000.0,0
24539,200000.0,0
24540,320000.0,0
24541,230000.0,0
24542,350000.0,0
24543,220000.0,-2
24544,50000.0,0
24545,20000.0,0
24546,390000.0,-1
24547,120000.0,-1
24548,490000.0,0
24549,190000.0,0
24550,150000.0,-1
24551,150000.0,2
24552,270000.0,0
24553,150000.0,0
24554,600000.0,0
24555,240000.0,0
24556,100000.0,0
24557,260000.0,-1
24558,80000.0,0
24559,20000.0,2
24560,260000.0,0
24561,370000.0,1
24562,70000.0,0
24563,270000.0,0
24564,250000.0,0
24565,70000.0,0
24566,160000.0,1
24567,300000.0,0
24568,280000.0,-1
24569,210000.0,-1
24570,200000.0,2
24571,50000.0,3
24572,60000.0,0
24573,50000.0,0
24574,50000.0,1
24575,140000.0,0
24576,150000.0,-1
24577,230000.0,0
24578,310000.0,-2
24579,500000.0,1
24580,170000.0,-2
24581,230000.0,1
24582,50000.0,0
24583,170000.0,-1
24584,340000.0,-1
24585,220000.0,0
24586,60000.0,0
24587,200000.0,-1
24588,350000.0,0
24589,60000.0,0
24590,100000.0,-2
24591,70000.0,1
24592,360000.0,-1
24593,100000.0,-1
24594,290000.0,-2
24595,380000.0,1
24596,380000.0,0
24597,60000.0,0
24598,320000.0,-1
24599,80000.0,2
24600,280000.0,-1
24601,110000.0,2
24602,310000.0,2
24603,230000.0,0
24604,200000.0,1
24605,70000.0,0
24606,210000.0,0
24607,290000.0,-1
24608,460000.0,2
24609,360000.0,-1
24610,200000.0,-2
24611,230000.0,0
24612,80000.0,-1
24613,80000.0,0
24614,150000.0,0
24615,290000.0,0
24616,90000.0,0
24617,360000.0,-1
24618,190000.0,1
24619,20000.0,0
24620,150000.0,0
24621,50000.0,0
24622,310000.0,-2
24623,260000.0,0
24624,190000.0,0
24625,30000.0,-1
24626,280000.0,-2
24627,60000.0,0
24628,20000.0,2
24629,140000.0,0
24630,80000.0,-1
24631,200000.0,0
24632,170000.0,-1
24633,210000.0,-1
24634,500000.0,0
24635,60000.0,-1
24636,410000.0,0
24637,220000.0,0
24638,420000.0,0
24639,250000.0,0
24640,80000.0,0
24641,80000.0,0
24642,20000.0,0
24643,300000.0,-1
24644,50000.0,0
24645,360000.0,-2
24646,140000.0,0
24647,70000.0,0
24648,70000.0,0
24649,430000.0,0
24650,170000.0,-2
24651,210000.0,1
24652,150000.0,-2
24653,260000.0,0
24654,500000.0,-2
24655,160000.0,-2
24656,210000.0,0
24657,230000.0,1
24658,180000.0,-1
24659,20000.0,0
24660,310000.0,0
24661,180000.0,-2
24662,80000.0,0
24663,230000.0,0
24664,210000.0,0
24665,90000.0,1
24666,30000.0,1
24667,430000.0,2
24668,200000.0,-2
24669,220000.0,-2
24670,480000.0,1
24671,360000.0,0
24672,390000.0,-2
24673,20000.0,0
24674,200000.0,0
24675,30000.0,2
24676,410000.0,-1
24677,40000.0,2
24678,50000.0,1
24679,230000.0,-1
24680,130000.0,2
24681,100000.0,-1
24682,400000.0,0
24683,330000.0,0
24684,590000.0,-2
24685,50000.0,2
24686,140000.0,0
24687,730000.0,0
24688,110000.0,0
24689,500000.0,-1
24690,200000.0,-1
24691,180000.0,0
24692,70000.0,0
24693,170000.0,0
24694,420000.0,0
24695,60000.0,0
24696,280000.0,0
24697,30000.0,0
24698,90000.0,2
24699,200000.0,-2
24700,220000.0,0
24701,280000.0,0
24702,280000.0,0
24703,430000.0,-2
24704,180000.0,1
24705,50000.0,1
24706,500000.0,-2
24707,50000.0,0
24708,200000.0,-2
24709,100000.0,2
24710,60000.0,0
24711,30000.0,0
24712,180000.0,2
24713,20000.0,1
24714,350000.0,0
24715,20000.0,0
24716,100000.0,0
24717,20000.0,2
24718,30000.0,0
24719,30000.0,-1
24720,180000.0,0
24721,300000.0,0
24722,360000.0,-1
24723,210000.0,-1
24724,30000.0,1
24725,150000.0,0
24726,150000.0,-2
24727,150000.0,-2
24728,470000.0,1
24729,200000.0,0
24730,80000.0,0
24731,250000.0,1
24732,500000.0,-2
24733,200000.0,1
24734,90000.0,0
24735,400000.0,0
24736,180000.0,-1
24737,160000.0,-1
24738,130000.0,0
24739,60000.0,0
24740,240000.0,0
24741,160000.0,0
24742,50000.0,0
24743,280000.0,0
24744,30000.0,0
24745,130000.0,0
24746,160000.0,-1
24747,420000.0,1
24748,210000.0,1
24749,70000.0,0
24750,50000.0,0
24751,50000.0,2
24752,330000.0,-1
24753,70000.0,2
24754,170000.0,-2
24755,50000.0,0
24756,250000.0,-1
24757,200000.0,0
24758,460000.0,0
24759,100000.0,2
24760,220000.0,1
24761,30000.0,-1
24762,80000.0,0
24763,320000.0,0
24764,110000.0,-1
24765,20000.0,0
24766,50000.0,2
24767,430000.0,-2
24768,80000.0,2
24769,40000.0,1
24770,150000.0,0
24771,330000.0,0
24772,20000.0,0
24773,20000.0,0
24774,500000.0,0
24775,200000.0,0
24776,20000.0,0
24777,210000.0,0
24778,500000.0,1
24779,300000.0,-2
24780,110000.0,0
24781,500000.0,0
24782,120000.0,1
24783,360000.0,-2
24784,350000.0,-1
24785,80000.0,1
24786,320000.0,-2
24787,230000.0,-1
24788,110000.0,0
24789,60000.0,0
24790,20000.0,0
24791,320000.0,0
24792,90000.0,0
24793,200000.0,-2
24794,240000.0,1
24795,240000.0,0
24796,120000.0,-1
24797,70000.0,0
24798,20000.0,1
24799,140000.0,1
24800,240000.0,1
24801,50000.0,0
24802,100000.0,2
24803,140000.0,0
24804,260000.0,-1
24805,230000.0,-2
24806,20000.0,-1
24807,110000.0,0
24808,460000.0,0
24809,120000.0,0
24810,60000.0,0
24811,50000.0,0
24812,50000.0,0
24813,30000.0,0
24814,20000.0,0
24815,20000.0,0
24816,350000.0,0
24817,240000.0,0
24818,120000.0,2
24819,200000.0,-2
24820,150000.0,-1
24821,180000.0,-2
24822,260000.0,-1
24823,180000.0,-2
24824,130000.0,0
24825,250000.0,0
24826,460000.0,-2
24827,40000.0,0
24828,20000.0,2
24829,310000.0,-2
24830,90000.0,0
24831,20000.0,0
24832,270000.0,0
24833,170000.0,0
24834,300000.0,0
24835,350000.0,2
24836,360000.0,-1
24837,260000.0,0
24838,100000.0,0
24839,200000.0,0
24840,30000.0,0
24841,160000.0,-1
24842,370000.0,0
24843,380000.0,0
24844,210000.0,-1
24845,90000.0,1
24846,210000.0,-1
24847,120000.0,1
24848,500000.0,-1
24849,390000.0,0
24850,310000.0,-2
24851,280000.0,0
24852,200000.0,-1
24853,50000.0,0
24854,500000.0,-1
24855,30000.0,0
24856,50000.0,0
24857,210000.0,-2
24858,150000.0,-2
24859,230000.0,0
24860,200000.0,-1
24861,200000.0,-1
24862,330000.0,0
24863,70000.0,0
24864,100000.0,-1
24865,130000.0,0
24866,90000.0,-1
24867,150000.0,1
24868,230000.0,0
24869,80000.0,-1
24870,100000.0,0
24871,170000.0,0
24872,310000.0,-1
24873,160000.0,-1
24874,70000.0,2
24875,500000.0,0
24876,50000.0,0
24877,410000.0,2
24878,120000.0,0
24879,20000.0,-1
24880,310000.0,-1
24881,90000.0,0
24882,200000.0,0
24883,360000.0,-1
24884,350000.0,0
24885,20000.0,0
24886,260000.0,-2
24887,110000.0,0
24888,140000.0,0
24889,310000.0,0
24890,170000.0,0
24891,80000.0,0
24892,410000.0,-1
24893,130000.0,0
24894,260000.0,0
24895,500000.0,-1
24896,160000.0,-2
24897,180000.0,0
24898,70000.0,0
24899,50000.0,-1
24900,90000.0,2
24901,210000.0,0
24902,210000.0,2
24903,360000.0,-1
24904,280000.0,0
24905,160000.0,0
24906,200000.0,-1
24907,50000.0,5
24908,400000.0,0
24909,210000.0,-2
24910,440000.0,-2
24911,380000.0,-1
24912,120000.0,0
24913,110000.0,0
24914,110000.0,1
24915,360000.0,-1
24916,200000.0,0
24917,200000.0,0
24918,50000.0,0
24919,400000.0,-2
24920,150000.0,-1
24921,430000.0,-1
24922,170000.0,-2
24923,300000.0,0
24924,500000.0,0
24925,230000.0,0
24926,50000.0,0
24927,50000.0,1
24928,220000.0,1
24929,500000.0,-2
24930,350000.0,1
24931,200000.0,-1
24932,30000.0,0
24933,180000.0,-1
24934,50000.0,2
24935,80000.0,-1
24936,270000.0,0
24937,310000.0,-1
24938,450000.0,1
24939,210000.0,2
24940,300000.0,0
24941,60000.0,0
24942,360000.0,-1
24943,280000.0,1
24944,150000.0,0
24945,260000.0,-2
24946,150000.0,-2
24947,180000.0,0
24948,120000.0,-1
24949,200000.0,0
24950,130000.0,0
24951,50000.0,1
24952,430000.0,-2
24953,30000.0,0
24954,60000.0,0
24955,180000.0,-1
24956,360000.0,1
24957,60000.0,0
24958,100000.0,-1
24959,80000.0,0
24960,240000.0,0
24961,40000.0,-2
24962,80000.0,0
24963,120000.0,2
24964,280000.0,-1
24965,210000.0,-2
24966,70000.0,0
24967,160000.0,2
24968,260000.0,-1
24969,100000.0,2
24970,80000.0,2
24971,140000.0,1
24972,100000.0,-2
24973,50000.0,0
24974,20000.0,2
24975,240000.0,0
24976,90000.0,0
24977,420000.0,0
24978,500000.0,0
24979,350000.0,-2
24980,50000.0,0
24981,80000.0,-1
24982,200000.0,1
24983,240000.0,0
24984,30000.0,1
24985,50000.0,0
24986,290000.0,0
24987,20000.0,0
24988,330000.0,0
24989,10000.0,1
24990,370000.0,0
24991,80000.0,0
24992,340000.0,0
24993,500000.0,1
24994,460000.0,0
24995,50000.0,0
24996,160000.0,0
24997,80000.0,2
24998,210000.0,0
24999,30000.0,0
25000,30000.0,0
25001,410000.0,-1
25002,260000.0,0
25003,50000.0,0
25004,360000.0,-1
25005,50000.0,0
25006,220000.0,-1
25007,30000.0,2
25008,230000.0,1
25009,20000.0,1
25010,500000.0,-1
25011,50000.0,0
25012,440000.0,-2
25013,140000.0,0
25014,480000.0,-2
25015,20000.0,0
25016,170000.0,3
25017,260000.0,0
25018,140000.0,-1
25019,100000.0,0
25020,220000.0,-1
25021,160000.0,-1
25022,20000.0,0
25023,210000.0,-1
25024,60000.0,-2
25025,190000.0,2
25026,500000.0,0
25027,20000.0,0
25028,460000.0,1
25029,460000.0,0
25030,300000.0,0
25031,490000.0,0
25032,90000.0,0
25033,70000.0,2
25034,20000.0,0
25035,20000.0,-1
25036,10000.0,0
25037,420000.0,-1
25038,200000.0,-1
25039,500000.0,0
25040,150000.0,0
25041,50000.0,0
25042,180000.0,0
25043,20000.0,0
25044,150000.0,2
25045,50000.0,1
25046,130000.0,0
25047,370000.0,0
25048,360000.0,-1
25049,100000.0,0
25050,50000.0,0
25051,200000.0,0
25052,400000.0,0
25053,20000.0,0
25054,500000.0,3
25055,20000.0,0
25056,240000.0,0
25057,210000.0,-2
25058,130000.0,0
25059,130000.0,0
25060,360000.0,-1
25061,50000.0,0
25062,500000.0,-1
25063,130000.0,2
25064,20000.0,0
25065,480000.0,-2
25066,240000.0,0
25067,60000.0,0
25068,450000.0,-1
25069,350000.0,-1
25070,130000.0,2
25071,240000.0,0
25072,50000.0,2
25073,60000.0,0
25074,20000.0,0
25075,30000.0,0
25076,400000.0,-2
25077,400000.0,0
25078,200000.0,-1
25079,260000.0,0
25080,30000.0,-1
25081,30000.0,0
25082,270000.0,-1
25083,260000.0,0
25084,210000.0,1
25085,500000.0,1
25086,50000.0,0
25087,160000.0,0
25088,550000.0,0
25089,330000.0,-2
25090,280000.0,-1
25091,400000.0,0
25092,300000.0,0
25093,20000.0,0
25094,280000.0,-1
25095,400000.0,-1
25096,230000.0,-2
25097,20000.0,-1
25098,50000.0,0
25099,480000.0,-1
25100,360000.0,1
25101,110000.0,-1
25102,150000.0,0
25103,50000.0,2
25104,200000.0,0
25105,110000.0,0
25106,100000.0,0
25107,20000.0,0
25108,30000.0,0
25109,230000.0,0
25110,50000.0,2
25111,30000.0,0
25112,50000.0,-1
25113,130000.0,0
25114,50000.0,0
25115,360000.0,-1
25116,50000.0,0
25117,150000.0,-2
25118,240000.0,-1
25119,500000.0,-1
25120,170000.0,0
25121,350000.0,0
25122,160000.0,2
25123,220000.0,-2
25124,500000.0,0
25125,460000.0,-1
25126,50000.0,-1
25127,740000.0,0
25128,50000.0,-1
25129,290000.0,0
25130,320000.0,0
25131,420000.0,-1
25132,500000.0,-1
25133,450000.0,0
25134,120000.0,-2
25135,80000.0,0
25136,250000.0,-1
25137,180000.0,1
25138,260000.0,1
25139,20000.0,0
25140,220000.0,-2
25141,90000.0,0
25142,210000.0,0
25143,300000.0,-1
25144,30000.0,1
25145,90000.0,0
25146,300000.0,-2
25147,500000.0,2
25148,170000.0,-1
25149,150000.0,0
25150,360000.0,-1
25151,70000.0,0
25152,350000.0,-2
25153,50000.0,0
25154,50000.0,1
25155,70000.0,2
25156,30000.0,1
25157,30000.0,0
25158,260000.0,1
25159,30000.0,1
25160,240000.0,-2
25161,80000.0,2
25162,40000.0,0
25163,130000.0,2
25164,60000.0,0
25165,250000.0,-1
25166,60000.0,0
25167,390000.0,1
25168,110000.0,1
25169,30000.0,0
25170,50000.0,0
25171,10000.0,-1
25172,50000.0,0
25173,80000.0,1
25174,30000.0,0
25175,30000.0,1
25176,50000.0,1
25177,50000.0,2
25178,50000.0,1
25179,10000.0,0
25180,50000.0,0
25181,50000.0,1
25182,10000.0,0
25183,10000.0,2
25184,70000.0,0
25185,20000.0,0
25186,30000.0,2
25187,30000.0,0
25188,50000.0,0
25189,100000.0,0
25190,30000.0,0
25191,20000.0,0
25192,50000.0,2
25193,30000.0,4
25194,30000.0,2
25195,30000.0,0
25196,20000.0,1
25197,30000.0,2
25198,50000.0,0
25199,80000.0,0
25200,30000.0,1
25201,10000.0,2
25202,30000.0,0
25203,20000.0,-1
25204,30000.0,0
25205,120000.0,0
25206,30000.0,0
25207,110000.0,-1
25208,30000.0,0
25209,80000.0,0
25210,20000.0,0
25211,170000.0,0
25212,120000.0,0
25213,30000.0,-1
25214,50000.0,0
25215,200000.0,1
25216,30000.0,0
25217,90000.0,0
25218,50000.0,0
25219,50000.0,0
25220,150000.0,1
25221,10000.0,1
25222,130000.0,0
25223,70000.0,-1
25224,40000.0,-1
25225,200000.0,0
25226,110000.0,1
25227,80000.0,0
25228,90000.0,0
25229,30000.0,0
25230,20000.0,0
25231,30000.0,0
25232,230000.0,-1
25233,50000.0,-1
25234,80000.0,0
25235,130000.0,0
25236,150000.0,-1
25237,80000.0,-2
25238,140000.0,0
25239,150000.0,0
25240,50000.0,0
25241,80000.0,0
25242,130000.0,0
25243,40000.0,-1
25244,140000.0,2
25245,30000.0,-1
25246,500000.0,0
25247,270000.0,0
25248,60000.0,1
25249,120000.0,3
25250,130000.0,0
25251,30000.0,1
25252,290000.0,0
25253,30000.0,2
25254,50000.0,0
25255,210000.0,0
25256,30000.0,2
25257,60000.0,0
25258,50000.0,2
25259,80000.0,-1
25260,50000.0,2
25261,90000.0,1
25262,50000.0,1
25263,50000.0,2
25264,20000.0,0
25265,150000.0,0
25266,110000.0,0
25267,140000.0,-1
25268,30000.0,0
25269,120000.0,0
25270,80000.0,0
25271,80000.0,0
25272,80000.0,0
25273,50000.0,0
25274,30000.0,0
25275,80000.0,0
25276,30000.0,0
25277,50000.0,0
25278,170000.0,-1
25279,80000.0,0
25280,210000.0,0
25281,160000.0,1
25282,150000.0,-1
25283,70000.0,0
25284,60000.0,2
25285,50000.0,0
25286,140000.0,2
25287,80000.0,2
25288,80000.0,0
25289,60000.0,0
25290,200000.0,0
25291,100000.0,0
25292,100000.0,0
25293,80000.0,0
25294,70000.0,0
25295,80000.0,0
25296,60000.0,0
25297,80000.0,0
25298,50000.0,0
25299,80000.0,2
25300,30000.0,0
25301,50000.0,0
25302,80000.0,0
25303,20000.0,0
25304,80000.0,0
25305,100000.0,0
25306,30000.0,1
25307,200000.0,0
25308,60000.0,0
25309,170000.0,-1
25310,20000.0,0
25311,230000.0,0
25312,50000.0,3
25313,90000.0,0
25314,70000.0,0
25315,50000.0,0
25316,120000.0,0
25317,50000.0,2
25318,380000.0,-2
25319,140000.0,1
25320,200000.0,0
25321,60000.0,0
25322,80000.0,0
25323,270000.0,0
25324,150000.0,0
25325,260000.0,0
25326,200000.0,0
25327,90000.0,0
25328,200000.0,1
25329,200000.0,-1
25330,30000.0,0
25331,180000.0,0
25332,30000.0,0
25333,520000.0,-1
25334,80000.0,-1
25335,120000.0,0
25336,360000.0,-1
25337,50000.0,0
25338,200000.0,0
25339,30000.0,0
25340,50000.0,0
25341,80000.0,-2
25342,50000.0,0
25343,120000.0,-1
25344,210000.0,1
25345,80000.0,0
25346,50000.0,0
25347,300000.0,-2
25348,100000.0,0
25349,80000.0,-1
25350,130000.0,-1
25351,80000.0,0
25352,160000.0,1
25353,130000.0,0
25354,30000.0,-1
25355,50000.0,0
25356,20000.0,0
25357,140000.0,0
25358,180000.0,-1
25359,400000.0,0
25360,260000.0,-1
25361,260000.0,0
25362,180000.0,-1
25363,160000.0,1
25364,20000.0,2
25365,30000.0,0
25366,250000.0,0
25367,80000.0,0
25368,90000.0,0
25369,50000.0,-2
25370,210000.0,-1
25371,200000.0,0
25372,320000.0,0
25373,200000.0,-2
25374,80000.0,1
25375,140000.0,0
25376,80000.0,0
25377,200000.0,0
25378,230000.0,-1
25379,230000.0,0
25380,20000.0,0
25381,90000.0,0
25382,130000.0,2
25383,320000.0,-2
25384,30000.0,2
25385,240000.0,2
25386,360000.0,-1
25387,30000.0,0
25388,240000.0,2
25389,320000.0,-2
25390,410000.0,0
25391,220000.0,0
25392,240000.0,-2
25393,200000.0,-2
25394,80000.0,0
25395,20000.0,0
25396,20000.0,-1
25397,300000.0,-1
25398,340000.0,1
25399,300000.0,0
25400,350000.0,-2
25401,20000.0,2
25402,90000.0,0
25403,80000.0,0
25404,20000.0,0
25405,240000.0,0
25406,150000.0,-1
25407,100000.0,0
25408,150000.0,1
25409,50000.0,0
25410,260000.0,0
25411,140000.0,0
25412,30000.0,-1
25413,90000.0,0
25414,50000.0,0
25415,230000.0,-1
25416,70000.0,2
25417,300000.0,0
25418,300000.0,-1
25419,110000.0,0
25420,30000.0,0
25421,20000.0,2
25422,30000.0,-1
25423,350000.0,0
25424,200000.0,-1
25425,200000.0,-2
25426,50000.0,0
25427,100000.0,2
25428,140000.0,0
25429,50000.0,0
25430,50000.0,0
25431,160000.0,0
25432,170000.0,0
25433,160000.0,0
25434,100000.0,3
25435,100000.0,0
25436,200000.0,0
25437,360000.0,0
25438,160000.0,0
25439,500000.0,0
25440,50000.0,0
25441,90000.0,0
25442,300000.0,-2
25443,120000.0,0
25444,300000.0,-1
25445,500000.0,0
25446,50000.0,0
25447,20000.0,0
25448,240000.0,0
25449,210000.0,0
25450,50000.0,1
25451,50000.0,0
25452,60000.0,-1
25453,310000.0,0
25454,140000.0,0
25455,320000.0,-2
25456,90000.0,0
25457,280000.0,0
25458,80000.0,0
25459,170000.0,0
25460,240000.0,1
25461,30000.0,2
25462,120000.0,0
25463,50000.0,0
25464,10000.0,0
25465,80000.0,0
25466,170000.0,0
25467,360000.0,-2
25468,110000.0,2
25469,210000.0,0
25470,150000.0,0
25471,200000.0,-2
25472,140000.0,0
25473,80000.0,-1
25474,240000.0,0
25475,50000.0,0
25476,80000.0,0
25477,70000.0,0
25478,50000.0,-1
25479,180000.0,0
25480,110000.0,0
25481,300000.0,0
25482,210000.0,0
25483,200000.0,0
25484,100000.0,1
25485,70000.0,2
25486,250000.0,0
25487,600000.0,-2
25488,320000.0,0
25489,180000.0,0
25490,110000.0,0
25491,20000.0,1
25492,60000.0,-1
25493,320000.0,-1
25494,320000.0,0
25495,110000.0,0
25496,80000.0,0
25497,500000.0,0
25498,190000.0,-1
25499,80000.0,0
25500,90000.0,0
25501,140000.0,0
25502,200000.0,1
25503,250000.0,-1
25504,260000.0,1
25505,220000.0,-1
25506,110000.0,0
25507,210000.0,0
25508,380000.0,0
25509,120000.0,1
25510,60000.0,0
25511,100000.0,3
25512,20000.0,0
25513,30000.0,0
25514,50000.0,0
25515,200000.0,0
25516,210000.0,-1
25517,240000.0,-2
25518,150000.0,0
25519,330000.0,-2
25520,280000.0,-1
25521,210000.0,1
25522,400000.0,-2
25523,200000.0,0
25524,60000.0,0
25525,50000.0,0
25526,360000.0,-2
25527,300000.0,-2
25528,10000.0,-2
25529,420000.0,-1
25530,220000.0,0
25531,130000.0,2
25532,200000.0,-2
25533,50000.0,2
25534,300000.0,0
25535,120000.0,-1
25536,360000.0,-1
25537,50000.0,1
25538,230000.0,1
25539,50000.0,0
25540,30000.0,0
25541,150000.0,2
25542,70000.0,0
25543,320000.0,0
25544,330000.0,1
25545,120000.0,0
25546,360000.0,-2
25547,30000.0,1
25548,150000.0,0
25549,30000.0,2
25550,150000.0,0
25551,470000.0,-1
25552,410000.0,0
25553,390000.0,1
25554,320000.0,0
25555,450000.0,-1
25556,70000.0,1
25557,50000.0,0
25558,100000.0,0
25559,110000.0,0
25560,280000.0,0
25561,500000.0,0
25562,360000.0,0
25563,180000.0,-1
25564,480000.0,0
25565,450000.0,-1
25566,80000.0,0
25567,290000.0,0
25568,500000.0,0
25569,200000.0,-1
25570,130000.0,2
25571,360000.0,0
25572,300000.0,0
25573,70000.0,0
25574,80000.0,-1
25575,30000.0,2
25576,280000.0,0
25577,210000.0,0
25578,80000.0,0
25579,260000.0,-2
25580,120000.0,0
25581,150000.0,2
25582,180000.0,1
25583,140000.0,-1
25584,370000.0,0
25585,30000.0,2
25586,160000.0,0
25587,60000.0,-1
25588,230000.0,2
25589,80000.0,0
25590,360000.0,-1
25591,130000.0,2
25592,500000.0,-1
25593,360000.0,0
25594,120000.0,0
25595,150000.0,0
25596,120000.0,-1
